0979202,Mieszkowice,32,"52°47'12"" 14°29'36"""
0988715,Borne Sulinowo,32,"53°34'53"" 16°32'18"""
0977976,Szczecin,32,"53°25'30"" 14°33'03"""
0979283,Moryń,32,"52°51'27"" 14°23'55"""
0979722,Świnoujście,32,"53°54'28"" 14°14'51"""
0783864,Stepnica,32,"53°39'08"" 14°37'42"""
0979076,Gryfino,32,"53°15'24"" 14°29'22"""
0949448,Koszalin,32,"54°11'25"" 16°10'55"""
0978929,Goleniów,32,"53°33'47"" 14°49'47"""
0950115,Polanów,32,"54°07'07"" 16°41'03"""
0949767,Biały Bór,32,"53°53'46"" 16°50'08"""
0979188,Maszewo,32,"53°29'52"" 15°03'34"""
0979580,Resko,32,"53°46'21"" 15°24'24"""
0950374,Złocieniec,32,"53°31'50"" 16°00'42"""
0979716,Suchań,32,"53°16'48"" 15°19'03"""
0950262,Szczecinek,32,"53°42'10"" 16°42'02"""
0980062,Węgorzyno,32,"53°32'27"" 15°33'34"""
0949649,Barwice,32,"53°44'41"" 16°21'19"""
0935280,Choszczno,32,"53°10'03"" 15°25'11"""
0313839,Tychowo,32,"53°55'47"" 16°15'33"""
0949690,Białogard,32,"54°00'30"" 15°59'09"""
0978875,Dobrzany,32,"53°21'30"" 15°25'44"""
0949916,Kalisz Pomorski,32,"53°17'54"" 15°54'20"""
0979099,Ińsko,32,"53°26'09"" 15°32'54"""
0978852,Dobra,32,"53°35'10"" 15°18'26"""
0949968,Karlino,32,"54°02'17"" 15°52'45"""
0979136,Łobez,32,"53°38'22"" 15°37'19"""
0979596,Stargard,32,"53°20'21"" 15°02'28"""
0978757,Chociwel,32,"53°28'09"" 15°20'07"""
0949862,Drawsko Pomorskie,32,"53°31'51"" 15°48'34"""
0978786,Chojna,32,"52°57'48"" 14°25'58"""
0308353,Mielno,32,"54°15'22"" 16°03'08"""
0949810,Czaplinek,32,"53°33'32"" 16°13'59"""
0935653,Recz,32,"53°15'35"" 15°32'47"""
0978734,Cedynia,32,"52°52'42"" 14°12'12"""
